LINE_SEG_NBR,MILEPOST,TRACK_SDTK_NBR,TEST_DT,DEF_NBR,GEO_CAR_NME,DEF_PRTY,DEF_LGTH,DEF_AMPLTD,TSC_CD,CLASS,TEST_FSPD,TEST_PSPD,DFCT_TYPE
1,53.1178,0,28Feb2013,3081,GEO504,YEL,26,0.98,T,5,70,70,XLEVEL
4,214.73372,1,04Mar2013,61010,GEO105,RED,12,1.3,T,4,55,0,XLEVEL
4,204.69054,0,04Mar2013,61011,GEO105,RED,9,2.04,T,4,55,0,DIP
4,193.98883,0,04Mar2013,61033,GEO105,YEL,3,1.58,T,4,55,0,DIP
4,179.20076,0,04Mar2013,61037,GEO105,YEL,12,-1.13,T,4,55,0,XLEVEL
4,174.41092,0,04Mar2013,61038,GEO105,RED,5,1.85,T,4,50,0,DIP
4,172.96477,0,04Mar2013,61039,GEO105,YEL,6,1.62,T,4,55,0,DIP
4,159.96727,0,04Mar2013,61055,GEO105,YEL,2,1.17,T,4,55,0,XLEVEL
4,144.35132,0,04Mar2013,61075,GEO105,YEL,30,-1.2,T,4,55,0,XLEVEL
4,144.4269,0,05Mar2013,61084,GEO105,YEL,4,-1.15,T,4,55,0,XLEVEL
4,172.97803,0,05Mar2013,61131,GEO105,YEL,3,1.51,T,4,55,0,DIP
4,187.60857,0,05Mar2013,61143,GEO105,YEL,4,1.55,C,4,55,0,DIP
4,208.15738,0,05Mar2013,61170,GEO105,YEL,7,1.12,T,4,55,0,XLEVEL
4,214.88031,1,05Mar2013,61171,GEO105,RED,31,1.4,T,4,55,0,XLEVEL
1,41.11496,0,07Mar2013,3182,GEO504,YEL,4,0.89,T,5,70,70,XLEVEL
1,154.5197,0,11Mar2013,3211,GEO504,YEL,16,1.19,T,4,60,70,XLEVEL
1,154.65549,0,11Mar2013,3213,GEO504,YEL,37,1.23,T,4,60,70,XLEVEL
1,154.66875,0,11Mar2013,3215,GEO504,YEL,11,1.25,T,4,60,70,XLEVEL
1,154.70587,0,11Mar2013,3217,GEO504,YEL,11,1.23,T,4,60,70,XLEVEL
1,154.83144,0,11Mar2013,3219,GEO504,YEL,53,1.25,T,4,60,70,XLEVEL
1,154.84697,0,11Mar2013,3221,GEO504,YEL,26,1.25,T,4,60,70,XLEVEL
1,154.85928,0,11Mar2013,3223,GEO504,YEL,46,1.25,T,4,60,70,XLEVEL
1,154.88182,0,11Mar2013,3225,GEO504,YEL,11,1.25,T,4,60,70,XLEVEL
1,154.89943,0,11Mar2013,3226,GEO504,YEL,46,1.21,T,4,60,70,XLEVEL
1,154.90681,0,11Mar2013,3227,GEO504,YEL,5,1.13,T,4,60,70,XLEVEL
3,442.97253,2,12Mar2013,62013,GEO105,YEL,4,1.83,T,3,40,60,DIP
3,440.32141,2,12Mar2013,62017,GEO105,RED,10,1.81,C,5,70,79,DIP
3,440.31894,2,12Mar2013,62018,GEO105,RED,9,-1.51,C,5,70,79,SURFACE
3,440.31857,2,12Mar2013,62020,GEO105,RED,13,-1.99,C,5,70,79,SURFACE
3,425.95074,0,12Mar2013,62027,GEO105,YEL,5,1.83,C,3,30,30,DIP
3,418.1409,2,12Mar2013,62031,GEO105,YEL,4,1.21,T,4,55,55,XLEVEL
3,409.26968,2,12Mar2013,62036,GEO105,YEL,6,-1.2,T,5,70,79,SURFACE
3,406.21289,2,12Mar2013,62037,GEO105,YEL,6,-1.06,T,5,70,79,SURFACE
3,383.98523,2,12Mar2013,62039,GEO105,YEL,4,-1.04,T,5,65,70,SURFACE
3,374.64301,2,12Mar2013,62043,GEO105,RED,9,-1.33,T,5,70,90,SURFACE
3,374.64261,2,12Mar2013,62044,GEO105,YEL,5,-0.96,T,5,70,90,XLEVEL
3,374.3197,2,12Mar2013,62046,GEO105,YEL,5,-1.11,T,5,70,90,SURFACE
3,374.19885,2,12Mar2013,62047,GEO105,YEL,2,-1.02,T,5,70,90,SURFACE
3,370.1763,2,12Mar2013,62055,GEO105,YEL,2,-1.01,T,5,70,90,SURFACE
3,360.93106,2,12Mar2013,62065,GEO105,RED,10,1.06,T,5,70,90,XLEVEL
3,358.60492,2,12Mar2013,62073,GEO105,YEL,5,-1.09,T,5,70,90,SURFACE
3,348.84152,2,12Mar2013,62089,GEO105,YEL,2,0.91,T,5,70,90,XLEVEL
3,340.69376,2,12Mar2013,62090,GEO105,YEL,5,-1.12,T,5,70,90,SURFACE
3,340.69376,2,12Mar2013,62091,GEO105,YEL,3,-1.03,T,5,70,90,SURFACE
3,340.69052,2,12Mar2013,62092,GEO105,YEL,4,1.31,T,5,70,90,DIP
3,339.80548,2,12Mar2013,62093,GEO105,YEL,4,1.29,T,5,70,90,DIP
3,336.03049,2,12Mar2013,62095,GEO105,YEL,4,-1.2,T,4,45,50,XLEVEL
3,336.02045,2,12Mar2013,62096,GEO105,YEL,9,-1.15,T,4,45,50,XLEVEL
3,330.99756,2,12Mar2013,62100,GEO105,YEL,3,-1.08,T,5,70,90,SURFACE
3,330.95895,2,12Mar2013,62101,GEO105,YEL,2,-1,T,5,70,90,SURFACE
3,330.9599,2,12Mar2013,62102,GEO105,YEL,10,0.92,T,5,70,90,XLEVEL
3,330.95709,2,12Mar2013,62103,GEO105,RED,7,-1.27,T,5,70,90,SURFACE
3,329.25848,2,12Mar2013,62107,GEO105,YEL,3,-1.09,T,5,70,90,SURFACE
3,322.74487,2,12Mar2013,62116,GEO105,YEL,3,-1.08,T,5,70,90,SURFACE
3,322.74432,2,12Mar2013,62117,GEO105,YEL,5,-1.15,T,5,70,90,SURFACE
3,322.74167,2,12Mar2013,62118,GEO105,YEL,4,1.31,T,5,70,90,DIP
3,317.21686,2,12Mar2013,62119,GEO105,YEL,4,-1.11,T,5,70,90,SURFACE
3,317.2002,2,12Mar2013,62120,GEO105,YEL,1,-1.01,T,5,70,90,SURFACE
3,316.82318,2,12Mar2013,62121,GEO105,YEL,15,-1.09,T,5,70,85,SURFACE
3,315.34659,2,12Mar2013,62122,GEO105,YEL,7,1.49,T,5,70,85,DIP
3,313.88599,2,12Mar2013,62124,GEO105,RED,6,1.57,T,5,70,85,DIP
3,313.88333,2,12Mar2013,62125,GEO105,YEL,4,-1.15,T,5,70,85,SURFACE
3,303.45459,2,12Mar2013,62130,GEO105,YEL,4,1.35,T,5,70,90,DIP
3,300.25354,2,12Mar2013,62132,GEO105,YEL,4,1.29,T,5,70,85,DIP
3,300.24237,2,12Mar2013,62133,GEO105,YEL,6,1.39,T,5,70,85,DIP
3,294.98489,2,12Mar2013,62135,GEO105,YEL,11,1,T,5,70,85,XLEVEL
3,294.97833,2,12Mar2013,62136,GEO105,YEL,6,0.9,T,5,70,85,XLEVEL
3,294.74356,2,12Mar2013,62137,GEO105,YEL,2,0.88,T,5,70,85,XLEVEL
3,291.89392,2,12Mar2013,62141,GEO105,YEL,2,-1.01,T,5,70,90,SURFACE
3,290.11154,2,12Mar2013,62142,GEO105,YEL,4,-1.07,T,5,70,90,SURFACE
3,287.13409,2,12Mar2013,62152,GEO105,YEL,3,-1.02,T,5,70,85,SURFACE
3,285.30365,2,12Mar2013,62153,GEO105,YEL,5,1.41,T,5,70,85,DIP
3,285.30093,2,12Mar2013,62154,GEO105,YEL,2,-1.09,T,5,70,85,SURFACE
3,285.30093,2,12Mar2013,62155,GEO105,YEL,4,-1.22,T,5,70,85,SURFACE
3,285.21454,2,12Mar2013,62156,GEO105,YEL,5,-1.17,T,5,70,85,SURFACE
3,283.60944,2,12Mar2013,62159,GEO105,YEL,1,-1.03,T,5,70,85,SURFACE
3,282.41895,2,12Mar2013,62160,GEO105,YEL,3,-1.05,T,5,70,85,SURFACE
3,282.41876,2,12Mar2013,62161,GEO105,YEL,4,-1.16,T,5,70,85,SURFACE
3,280.43842,2,12Mar2013,62164,GEO105,YEL,2,-1.01,T,5,70,85,SURFACE
3,280.43823,2,12Mar2013,62165,GEO105,YEL,6,-1.11,T,5,70,85,SURFACE
3,278.67841,2,12Mar2013,62166,GEO105,YEL,4,-0.96,T,5,70,85,XLEVEL
3,275.41058,2,12Mar2013,62178,GEO105,YEL,4,-1.15,T,5,70,90,SURFACE
3,274.02557,2,12Mar2013,62180,GEO105,RED,11,1.86,T,5,70,90,DIP
3,274.02292,2,12Mar2013,62181,GEO105,YEL,7,-1.23,T,5,70,90,SURFACE
3,274.02255,2,12Mar2013,62182,GEO105,RED,5,-1.27,T,5,70,90,SURFACE
3,273.41592,2,12Mar2013,62183,GEO105,YEL,1,-1,T,5,70,90,SURFACE
3,271.82935,2,12Mar2013,62184,GEO105,YEL,2,-1.04,T,5,70,90,SURFACE
3,271.71497,2,12Mar2013,62185,GEO105,YEL,6,1.48,T,5,70,90,DIP
3,270.74213,2,12Mar2013,62186,GEO105,YEL,11,-0.88,T,5,70,90,XLEVEL
3,264.90417,2,12Mar2013,62188,GEO105,YEL,14,-0.9,T,5,70,90,XLEVEL
3,264.03448,2,12Mar2013,62191,GEO105,YEL,7,-1.09,T,5,70,90,SURFACE
3,263.27783,2,12Mar2013,62192,GEO105,YEL,8,-1.11,T,5,70,90,SURFACE
3,252.60966,2,12Mar2013,62196,GEO105,RED,4,1.76,T,4,45,50,DIP
3,252.60681,2,12Mar2013,62197,GEO105,YEL,5,-1.89,T,4,45,50,SURFACE
3,252.60681,2,12Mar2013,62198,GEO105,YEL,6,-1.9,T,4,45,50,SURFACE
3,252.58276,2,12Mar2013,62199,GEO105,RED,7,1.87,T,4,45,50,DIP
3,248.75833,2,12Mar2013,62200,GEO105,YEL,4,0.93,T,5,70,90,XLEVEL
3,248.22954,2,12Mar2013,62201,GEO105,YEL,7,-1.14,T,5,70,90,SURFACE
3,248.22803,2,12Mar2013,62202,GEO105,YEL,12,1.41,T,5,70,90,DIP
3,247.98091,2,12Mar2013,62203,GEO105,YEL,7,-1.13,T,5,70,90,SURFACE
3,247.96719,2,12Mar2013,62204,GEO105,YEL,8,-1.23,T,5,70,90,SURFACE
3,246.30019,2,12Mar2013,62205,GEO105,YEL,5,-1.13,T,5,70,90,SURFACE
3,244.08371,2,12Mar2013,62206,GEO105,RED,14,-1.1,T,5,70,90,XLEVEL
2,2.60473,2,25Mar2013,3372,GEO504,YEL,19,1.2,T,4,50,55,XLEVEL
2,2.76515,1,27Mar2013,3394,GEO504,YEL,4,1.13,T,4,50,55,XLEVEL
2,5.9428,1,27Mar2013,3423,GEO504,RED,29,1.59,T,4,55,60,XLEVEL
2,6.01439,1,27Mar2013,3424,GEO504,RED,17,1.28,T,4,55,60,XLEVEL
2,9,2,04Apr2013,3526,GEO504,RED,14,-1.27,T,4,55,60,XLEVEL
2,9,2,04Apr2013,3527,GEO504,YEL,21,-1.24,T,4,55,60,XLEVEL
2,9.1678,2,04Apr2013,3528,GEO504,RED,13,-1.26,T,4,55,60,XLEVEL
2,9.16837,2,04Apr2013,3529,GEO504,YEL,33,-1.24,T,4,55,60,XLEVEL
2,9.175,2,04Apr2013,3530,GEO504,RED,6,-1.3,T,4,55,60,XLEVEL
2,9.17576,2,04Apr2013,3531,GEO504,YEL,16,-1.25,T,4,55,60,XLEVEL
2,12.48106,2,04Apr2013,3553,GEO504,YEL,10,-0.91,T,5,70,79,XLEVEL
2,12.48561,2,04Apr2013,3554,GEO504,YEL,10,-0.91,T,5,70,79,XLEVEL
2,13.81439,2,04Apr2013,3555,GEO504,RED,5,-1.02,T,5,70,79,XLEVEL
2,13.81591,2,04Apr2013,3556,GEO504,YEL,6,-0.99,T,5,70,79,XLEVEL
1,3.31553,0,05Apr2013,15189,GEO107,RED,18,-2.07,T,2,25,0,XLEVEL
1,3.31723,0,05Apr2013,15190,GEO107,YEL,19,-2,T,2,25,0,XLEVEL
1,6.26515,0,05Apr2013,15192,GEO107,RED,13,-1.76,T,3,40,0,XLEVEL
1,7.20341,0,05Apr2013,15198,GEO107,RED,13,-1.79,T,3,40,0,XLEVEL
1,7.28598,0,05Apr2013,15199,GEO107,RED,13,-1.84,T,3,40,0,XLEVEL
1,7.95511,0,05Apr2013,15201,GEO107,RED,5,-2.49,T,3,40,0,SURFACE
1,7.95795,0,05Apr2013,15203,GEO107,YEL,7,1.88,T,3,40,0,DIP
1,8.50208,0,05Apr2013,15204,GEO107,YEL,12,1.96,T,3,40,0,DIP
1,37.0358,0,05Apr2013,15258,GEO107,YEL,3,1.61,T,4,49,0,DIP
1,37.03864,0,05Apr2013,15259,GEO107,YEL,2,-1.76,T,4,49,0,SURFACE
1,38.06269,0,05Apr2013,15260,GEO107,YEL,3,1.56,T,4,49,0,DIP
1,39.26382,0,05Apr2013,15261,GEO107,RED,20,1.94,T,4,49,0,DIP
1,39.2714,0,05Apr2013,15262,GEO107,YEL,2,-1.83,T,4,49,0,SURFACE
1,40.34735,0,05Apr2013,15265,GEO107,RED,11,-1.41,T,4,49,0,XLEVEL
1,40.57273,0,05Apr2013,15266,GEO107,YEL,23,-1.21,T,4,49,0,XLEVEL
1,40.58276,0,05Apr2013,15267,GEO107,YEL,7,-1.15,T,4,49,0,XLEVEL
1,40.63712,0,05Apr2013,15268,GEO107,YEL,5,-1.15,T,4,49,0,XLEVEL
1,40.64508,0,05Apr2013,15269,GEO107,RED,24,-1.38,T,4,49,0,XLEVEL
1,40.69716,0,05Apr2013,15272,GEO107,YEL,30,-1.25,T,4,49,0,XLEVEL
1,40.6981,0,05Apr2013,15273,GEO107,RED,11,-1.31,T,4,49,0,XLEVEL
1,48.70756,0,05Apr2013,15309,GEO107,YEL,5,1.39,T,5,70,0,DIP
1,48.71043,0,05Apr2013,15310,GEO107,YEL,5,-1.14,T,5,70,0,SURFACE
1,52.61823,0,05Apr2013,15311,GEO107,YEL,19,-0.98,T,5,70,0,XLEVEL
1,53.46868,0,05Apr2013,15313,GEO107,RED,11,-1.06,T,5,70,0,XLEVEL
1,53.68717,0,05Apr2013,15314,GEO107,YEL,11,-1.15,T,5,70,0,SURFACE
1,55.40831,0,05Apr2013,15315,GEO107,YEL,27,1,T,5,70,0,XLEVEL
1,55.40888,0,05Apr2013,15316,GEO107,RED,13,1.03,T,5,70,0,XLEVEL
1,55.41098,0,05Apr2013,15317,GEO107,YEL,16,1,T,5,70,0,XLEVEL
1,55.6952,0,05Apr2013,15318,GEO107,RED,16,-1.07,T,5,70,0,XLEVEL
1,55.69653,0,05Apr2013,15319,GEO107,YEL,16,-1,T,5,70,0,XLEVEL
1,55.70663,0,05Apr2013,15320,GEO107,YEL,57,-1,T,5,70,0,XLEVEL
1,55.71674,0,05Apr2013,15321,GEO107,YEL,21,-0.98,T,5,70,0,XLEVEL
1,55.72608,0,05Apr2013,15322,GEO107,YEL,12,-0.91,T,5,70,0,XLEVEL
1,55.74571,0,05Apr2013,15323,GEO107,RED,32,-1.17,T,5,70,0,XLEVEL
1,55.75562,0,05Apr2013,15324,GEO107,RED,71,-1.17,T,5,70,0,XLEVEL
1,55.77716,0,05Apr2013,15325,GEO107,YEL,28,-0.98,T,5,70,0,XLEVEL
1,57.01483,0,05Apr2013,15326,GEO107,YEL,15,-1.1,T,5,70,0,SURFACE
1,57.0154,0,05Apr2013,15327,GEO107,RED,13,-1.29,T,5,70,0,SURFACE
1,57.20152,0,05Apr2013,15328,GEO107,YEL,15,0.95,T,5,70,0,XLEVEL
1,57.20932,0,05Apr2013,15329,GEO107,RED,52,1.13,T,5,70,0,XLEVEL
1,57.30608,0,05Apr2013,15330,GEO107,RED,35,-1.25,T,5,70,0,XLEVEL
1,57.32396,0,05Apr2013,15331,GEO107,RED,21,-1.18,T,5,70,0,XLEVEL
1,57.3327,0,05Apr2013,15332,GEO107,RED,64,-1.22,T,5,70,0,XLEVEL
1,57.34354,0,05Apr2013,15333,GEO107,YEL,24,-0.97,T,5,70,0,XLEVEL
1,57.38422,0,05Apr2013,15334,GEO107,YEL,16,-0.97,T,5,70,0,XLEVEL
1,59.4493,0,05Apr2013,15335,GEO107,RED,13,1.96,T,5,70,0,DIP
1,59.45286,0,05Apr2013,15336,GEO107,RED,11,-1.54,T,5,70,0,SURFACE
1,59.45248,0,05Apr2013,15337,GEO107,RED,12,-1.86,T,5,70,0,SURFACE
1,60.43791,0,05Apr2013,15339,GEO107,YEL,12,1.41,T,5,70,0,DIP
1,60.44168,0,05Apr2013,15340,GEO107,RED,15,-1.5,T,5,70,0,SURFACE
1,60.44828,0,05Apr2013,15341,GEO107,YEL,6,1.5,T,5,70,0,DIP
1,60.45129,0,05Apr2013,15342,GEO107,YEL,2,-1.03,T,5,70,0,SURFACE
1,61.30979,0,05Apr2013,15352,GEO107,YEL,13,-0.96,T,5,70,0,XLEVEL
1,61.48979,0,05Apr2013,15353,GEO107,YEL,4,-1.02,T,5,70,0,SURFACE
1,61.62302,0,05Apr2013,15354,GEO107,YEL,3,1.31,T,5,70,0,DIP
1,66.46478,0,05Apr2013,15364,GEO107,YEL,2,-1,T,5,70,0,SURFACE
1,71.15266,0,05Apr2013,15365,GEO107,YEL,6,1.35,T,5,70,0,DIP
1,71.157,0,05Apr2013,15366,GEO107,YEL,2,-1.01,T,5,70,0,SURFACE
1,71.15719,0,05Apr2013,15367,GEO107,YEL,3,-1.07,T,5,70,0,SURFACE
1,71.16777,0,05Apr2013,15368,GEO107,YEL,4,1.31,T,5,70,0,DIP
1,73.50169,0,05Apr2013,15377,GEO107,YEL,6,-1.05,T,5,70,0,SURFACE
1,73.5015,0,05Apr2013,15378,GEO107,YEL,6,-1.08,T,5,70,0,SURFACE
1,73.50226,0,05Apr2013,15379,GEO107,RED,5,1.58,T,5,70,0,DIP
1,74.75221,0,05Apr2013,15380,GEO107,RED,22,-1.03,T,5,70,0,XLEVEL
1,82.44983,0,05Apr2013,15383,GEO107,YEL,6,-0.9,T,5,70,0,XLEVEL
1,85.33372,0,05Apr2013,15384,GEO107,YEL,7,1.32,T,5,70,0,DIP
1,85.33677,0,05Apr2013,15385,GEO107,YEL,10,-1.15,T,5,70,0,SURFACE
1,85.33696,0,05Apr2013,15386,GEO107,RED,10,-1.3,T,5,70,0,SURFACE
1,85.98277,0,05Apr2013,15387,GEO107,YEL,12,-0.94,T,5,70,0,XLEVEL
1,86.91367,0,05Apr2013,15388,GEO107,YEL,2,-1,T,5,70,0,SURFACE
1,88.19131,0,05Apr2013,15389,GEO107,YEL,30,-0.9,T,5,70,0,XLEVEL
1,88.19924,0,05Apr2013,15390,GEO107,YEL,7,-0.88,T,5,70,0,XLEVEL
1,88.27233,0,05Apr2013,15391,GEO107,YEL,3,-0.87,T,5,70,0,XLEVEL
1,89.52618,0,05Apr2013,15392,GEO107,RED,29,-1.07,T,5,70,0,XLEVEL
1,89.52694,0,05Apr2013,15393,GEO107,YEL,20,-1,T,5,70,0,XLEVEL
1,89.59636,0,05Apr2013,15394,GEO107,YEL,22,-0.99,T,5,70,0,XLEVEL
1,89.60825,0,05Apr2013,15395,GEO107,YEL,4,-0.97,T,5,70,0,XLEVEL
1,93.62729,0,05Apr2013,15396,GEO107,RED,17,1.33,T,4,60,0,XLEVEL
1,94.86344,0,05Apr2013,15397,GEO107,YEL,2,-1.13,T,4,60,0,XLEVEL
1,94.86893,0,05Apr2013,15398,GEO107,YEL,21,-1.16,T,4,60,0,XLEVEL
1,100.10096,0,05Apr2013,15399,GEO107,YEL,2,-1.13,T,4,60,0,XLEVEL
1,102.59229,0,05Apr2013,15400,GEO107,RED,9,1.84,T,4,60,0,DIP
1,102.74226,0,05Apr2013,15401,GEO107,RED,12,1.99,T,4,60,0,DIP
1,102.74529,0,05Apr2013,15402,GEO107,YEL,3,-1.78,T,4,60,0,SURFACE
1,113.86892,0,05Apr2013,15403,GEO107,YEL,9,-1.86,T,4,60,0,SURFACE
1,113.87104,0,05Apr2013,15404,GEO107,RED,12,2.02,T,4,60,0,DIP
1,124.93832,0,05Apr2013,15405,GEO107,YEL,9,1.72,T,4,60,0,DIP
1,125.28385,0,05Apr2013,15406,GEO107,RED,12,-1.27,T,4,60,0,XLEVEL
1,126.21973,0,05Apr2013,15407,GEO107,YEL,29,-1.18,T,4,60,0,XLEVEL
1,126.27194,0,05Apr2013,15408,GEO107,YEL,64,-1.25,T,4,60,0,XLEVEL
1,126.27749,0,05Apr2013,15409,GEO107,RED,13,-1.29,T,4,60,0,XLEVEL
1,126.29375,0,05Apr2013,15410,GEO107,RED,15,-1.29,T,4,60,0,XLEVEL
1,126.30923,0,05Apr2013,15411,GEO107,YEL,2,-1.12,T,4,60,0,XLEVEL
1,126.34844,0,05Apr2013,15412,GEO107,YEL,6,-1.14,T,4,60,0,XLEVEL
1,126.35513,0,05Apr2013,15413,GEO107,YEL,34,-1.24,T,4,60,0,XLEVEL
1,126.36699,0,05Apr2013,15414,GEO107,YEL,24,-1.15,T,4,60,0,XLEVEL
1,132.33163,0,05Apr2013,15415,GEO107,YEL,12,-1.22,T,4,60,0,XLEVEL
1,133.38,0,05Apr2013,15416,GEO107,YEL,12,1.58,T,4,60,0,DIP
1,133.39503,0,05Apr2013,15417,GEO107,YEL,5,1.6,T,4,60,0,DIP
1,133.47246,0,05Apr2013,15418,GEO107,YEL,3,-1.12,T,4,60,0,XLEVEL
1,133.48767,0,05Apr2013,15419,GEO107,YEL,10,-1.15,T,4,60,0,XLEVEL
1,139.67847,0,05Apr2013,15425,GEO107,YEL,13,-1.18,T,4,60,0,XLEVEL
1,145.76892,0,05Apr2013,15426,GEO107,RED,28,-1.36,T,4,60,0,XLEVEL
1,145.77026,0,05Apr2013,15427,GEO107,YEL,13,-1.24,T,4,60,0,XLEVEL
1,145.7878,0,05Apr2013,15428,GEO107,RED,83,-1.75,T,4,60,0,XLEVEL
1,145.80896,0,05Apr2013,15429,GEO107,YEL,49,-1.25,T,4,60,0,XLEVEL
1,145.81906,0,05Apr2013,15430,GEO107,RED,43,-1.44,T,4,60,0,XLEVEL
1,145.84328,0,05Apr2013,15431,GEO107,RED,7,1.76,T,4,60,0,DIP
1,145.84671,0,05Apr2013,15432,GEO107,RED,12,-2.1,T,4,60,0,SURFACE
1,145.85033,0,05Apr2013,15433,GEO107,RED,5,1.93,T,4,60,0,DIP
1,145.87225,0,05Apr2013,15434,GEO107,YEL,33,-1.22,T,4,60,0,XLEVEL
1,146.0191,0,05Apr2013,15435,GEO107,RED,16,-1.27,T,4,60,0,XLEVEL
1,146.05862,0,05Apr2013,15436,GEO107,YEL,22,-1.16,T,4,60,0,XLEVEL
1,148.01419,0,05Apr2013,15437,GEO107,YEL,5,1.53,T,4,60,0,DIP
1,160.53563,0,05Apr2013,15438,GEO107,YEL,13,-1.21,T,4,60,0,XLEVEL
1,167.19432,0,05Apr2013,15441,GEO107,RED,11,1.95,T,4,60,0,DIP
1,167.20341,0,05Apr2013,15442,GEO107,YEL,21,1.71,T,4,60,0,DIP
1,167.20605,0,05Apr2013,15443,GEO107,YEL,6,-1.84,T,4,60,0,SURFACE
1,176.49838,0,05Apr2013,15447,GEO107,YEL,5,-1.18,T,4,60,0,XLEVEL
1,182.77034,0,05Apr2013,15452,GEO107,YEL,3,1.54,T,4,60,0,DIP
1,188.0797,0,05Apr2013,15453,GEO107,RED,4,1.81,T,4,60,0,DIP
1,188.85655,0,05Apr2013,15454,GEO107,YEL,4,-1.13,T,4,60,0,XLEVEL
1,189.62814,0,05Apr2013,15455,GEO107,RED,6,1.82,T,4,60,0,DIP
1,223.68948,0,05Apr2013,15462,GEO107,YEL,6,1.59,T,4,60,0,DIP
2,5.83939,2,02Apr2013,3476,GEO504,YEL,4,1.24,T,4,55,60,XLEVEL
2,5.83826,2,02Apr2013,3486,GEO504,YEL,2,1.15,T,4,55,60,XLEVEL
2,8.10739,2,02Apr2013,3516,GEO504,RED,25,1.3,T,4,55,60,XLEVEL
2,182.09886,0,09Apr2013,3578,GEO504,YEL,28,-0.94,T,5,70,79,XLEVEL
2,182.01459,0,09Apr2013,3579,GEO504,RED,32,-1.7,T,5,70,79,XLEVEL
2,181.20265,0,09Apr2013,3580,GEO504,YEL,12,-0.93,T,5,70,79,XLEVEL
2,174.36913,0,09Apr2013,3593,GEO504,YEL,4,0.91,T,5,70,79,XLEVEL
2,172.3644,0,09Apr2013,3596,GEO504,YEL,3,0.89,T,5,70,79,XLEVEL
2,167.24016,0,09Apr2013,3606,GEO504,YEL,9,-0.96,T,5,70,79,XLEVEL
2,161.5536,0,09Apr2013,3625,GEO504,YEL,12,-1,T,5,70,79,XLEVEL
2,161.51515,0,09Apr2013,3626,GEO504,YEL,14,-0.99,T,5,70,79,XLEVEL
2,158.92007,0,09Apr2013,3640,GEO504,YEL,2,0.89,T,5,70,79,XLEVEL
1,49.37968,0,10Apr2013,17033,GEO107,YEL,5,1.31,T,5,70,0,DIP
1,52.61842,0,10Apr2013,17034,GEO107,RED,21,-1.08,T,5,70,0,XLEVEL
1,53.46564,0,10Apr2013,17036,GEO107,YEL,2,-0.89,T,5,70,0,XLEVEL
1,53.46944,0,10Apr2013,17037,GEO107,RED,12,-1.11,T,5,70,0,XLEVEL
1,53.68793,0,10Apr2013,17038,GEO107,YEL,7,-1.18,T,5,70,0,SURFACE
1,53.68698,0,10Apr2013,17039,GEO107,RED,16,-1.31,T,5,70,0,SURFACE
1,53.69096,0,10Apr2013,17040,GEO107,YEL,5,1.42,T,5,70,0,DIP
1,55.4085,0,10Apr2013,17041,GEO107,YEL,28,0.99,T,5,70,0,XLEVEL
1,55.40907,0,10Apr2013,17042,GEO107,RED,23,1.04,T,5,70,0,XLEVEL
1,55.6952,0,10Apr2013,17043,GEO107,RED,17,-1.04,T,5,70,0,XLEVEL
1,55.69615,0,10Apr2013,17044,GEO107,YEL,16,-1,T,5,70,0,XLEVEL
1,55.70587,0,10Apr2013,17045,GEO107,YEL,46,-0.99,T,5,70,0,XLEVEL
1,55.71635,0,10Apr2013,17046,GEO107,YEL,14,-0.94,T,5,70,0,XLEVEL
1,55.72608,0,10Apr2013,17047,GEO107,YEL,7,-0.9,T,5,70,0,XLEVEL
1,55.75524,0,10Apr2013,17048,GEO107,RED,90,-1.16,T,5,70,0,XLEVEL
1,55.77755,0,10Apr2013,17049,GEO107,YEL,21,-0.94,T,5,70,0,XLEVEL
1,57.18878,0,10Apr2013,17050,GEO107,YEL,31,0.99,T,5,70,0,XLEVEL
1,57.19164,0,10Apr2013,17051,GEO107,RED,45,1.12,T,5,70,0,XLEVEL
1,57.28859,0,10Apr2013,17052,GEO107,RED,38,-1.25,T,5,70,0,XLEVEL
1,57.30589,0,10Apr2013,17053,GEO107,RED,19,-1.18,T,5,70,0,XLEVEL
1,57.31426,0,10Apr2013,17054,GEO107,RED,56,-1.25,T,5,70,0,XLEVEL
1,57.31825,0,10Apr2013,17055,GEO107,YEL,54,-1,T,5,70,0,XLEVEL
1,57.36559,0,10Apr2013,17056,GEO107,YEL,15,-0.95,T,5,70,0,XLEVEL
1,59.44836,0,10Apr2013,17057,GEO107,RED,8,1.56,T,5,70,0,DIP
1,59.45117,0,10Apr2013,17058,GEO107,RED,13,-1.5,T,5,70,0,SURFACE
1,59.45117,0,10Apr2013,17059,GEO107,RED,16,-1.65,T,5,70,0,SURFACE
1,60.4268,0,10Apr2013,17060,GEO107,YEL,2,-1.01,T,5,70,0,SURFACE
1,60.4268,0,10Apr2013,17061,GEO107,YEL,3,-1.06,T,5,70,0,SURFACE
1,60.42698,0,10Apr2013,17062,GEO107,YEL,7,1.44,T,5,70,0,DIP
1,60.44357,0,10Apr2013,17063,GEO107,YEL,1,-1.01,T,5,70,0,SURFACE
1,60.44451,0,10Apr2013,17064,GEO107,YEL,3,-1.06,T,5,70,0,SURFACE
1,60.44469,0,10Apr2013,17065,GEO107,YEL,7,-1.2,T,5,70,0,SURFACE
1,60.44658,0,10Apr2013,17066,GEO107,RED,6,1.83,T,5,70,0,DIP
