YEAR,MONTH,LINE_SEG_NBR,TRACK_SDTK_NBR,MILEPOST_START,MILEPOST_END,TOT_CAR_EAST,TOT_CAR_WEST,TOT_TRN_EAST,TOT_TRN_WEST,TOT_DFLT_MGT
2011, 6,3,1,91.499,95.800,2949,2949,155,678,5.040406
2011, 6,3,2,91.499,95.800,10955,10955,707,96,4.674476
2011, 6,3,2,95.800,109.899,12504,12504,786,85,5.064845
2011, 6,3,1,95.800,109.899,1422,1422,75,688,4.616491
2011, 6,3,2,48.270,49.599,8268,8268,520,61,3.333787
2011, 6,3,1,48.270,57.199,982,982,175,639,4.602966
2011, 6,3,2,49.600,57.200,9218,9218,659,105,4.629415
2011, 6,3,1,57.200,70.800,1019,1019,89,677,4.675354
2011, 6,3,2,57.200,70.800,9538,9538,743,51,4.540480
2011, 6,3,1,70.800,84.399,1199,1199,75,680,4.616936
2011, 6,3,2,70.800,84.399,9465,9465,758,49,4.605763
2011, 6,3,1,84.400,89.800,2554,2554,135,646,4.765979
2011, 6,3,1,138.100,139.500,4659,4659,225,712,5.645311
2011, 6,3,1,139.500,149.510,4055,4055,212,726,5.699770
2011, 6,3,2,139.500,149.510,9396,9396,709,93,4.699181
2011, 6,3,2,149.510,158.400,9756,9756,739,197,5.528007
2011, 6,3,1,149.510,158.400,3511,3511,180,623,4.852722
2011, 6,3,2,158.400,173.700,11464,11464,829,36,4.993815
2011, 6,3,1,158.400,173.700,2150,2150,90,785,5.396210
2011, 6,3,1,109.900,119.550,1260,1260,73,704,4.794992
2011, 6,3,2,109.900,119.550,12631,12631,788,77,4.985242
2011, 6,3,1,119.550,129.100,1983,1983,94,689,4.822845
2011, 6,3,2,119.550,129.100,11960,11960,768,91,4.951650
2011, 6,3,2,129.100,131.978,11198,11198,697,67,4.449045
2011, 6,3,1,129.100,131.978,2834,2834,166,714,5.321464
2011, 6,3,1,131.978,138.100,2196,2196,126,685,4.935070
2011, 6,3,2,131.978,138.100,11287,11287,733,98,4.818301
2011, 6,3,2,138.100,139.500,9085,9085,638,69,4.120803
2011, 6,3,2,191.900,200.700,5917,5917,836,123,5.454721
2011, 6,3,2,200.700,208.899,6031,6031,884,184,6.067372
2011, 6,3,1,200.700,208.899,967,967,86,826,6.803909
2011, 6,3,2,208.900,218.899,6558,6558,881,131,5.742360
2011, 6,3,1,208.900,218.899,891,891,90,876,7.110925
2011, 6,3,1,218.900,230.700,441,441,78,866,6.985757
2011, 6,3,2,218.900,230.700,6828,6828,891,145,5.889879
2011, 6,3,1,173.700,180.000,1335,1335,105,689,4.910102
2011, 6,3,2,173.700,180.000,12587,12587,810,127,5.427369
2011, 6,3,1,180.000,184.401,1959,1959,181,685,5.332035
2011, 6,3,2,180.000,184.401,11702,11702,738,133,5.044884
2011, 6,3,2,184.401,185.000,3012,3012,582,109,3.941862
2011, 6,3,1,184.401,185.000,646,646,122,563,4.367954
2011, 6,3,2,185.000,191.899,4646,4646,591,164,4.516804
2011, 6,3,1,185.000,191.899,1898,1898,374,844,8.307325
2011, 6,3,1,191.900,200.700,940,940,132,882,7.365183
2011, 6,3,1,263.000,264.799,415,415,78,772,6.381636
2011, 6,3,2,263.000,264.799,5181,5181,839,211,6.266815
2011, 6,3,1,264.800,276.799,660,660,118,829,6.957579
2011, 6,3,2,264.800,276.799,5060,5060,801,155,5.716873
2011, 6,3,1,276.800,290.000,732,732,123,834,7.039525
2011, 6,3,2,276.800,290.000,5155,5155,793,147,5.589802
2011, 6,3,1,290.000,292.000,214,214,62,772,6.240548
2011, 6,3,2,230.700,234.000,6207,6207,818,178,5.771721
2011, 6,3,1,230.700,234.000,959,959,156,832,7.119671
2011, 6,3,2,234.000,236.297,4295,4295,642,202,5.070606
2011, 6,3,1,234.000,236.297,571,571,129,699,6.088302
2011, 6,3,1,236.297,246.200,505,505,191,807,7.216665
2011, 6,3,2,236.297,246.200,5288,5288,727,175,5.440877
2011, 6,3,1,246.200,263.000,1043,1043,154,847,7.270759
2011, 6,3,2,246.200,263.000,4863,4863,765,135,5.386267
2011, 6,3,2,330.900,346.900,5254,5254,820,134,5.745892
2011, 6,3,1,330.900,346.900,862,862,90,846,6.856499
2011, 6,3,1,346.900,349.299,920,920,61,668,5.370270
2011, 6,3,2,346.900,349.300,5496,5496,851,316,7.253839
2011, 6,3,1,349.300,360.700,1231,1231,102,827,6.826853
2011, 6,3,2,349.300,360.700,5213,5213,811,161,5.807775
2011, 6,3,2,360.700,374.299,5762,5762,806,132,5.664207
2011, 6,3,2,290.000,292.000,5447,5447,855,208,6.388553
2011, 6,3,2,292.000,300.299,5176,5176,823,156,5.864154
2011, 6,3,1,292.000,300.299,508,508,92,826,6.779990
2011, 6,3,1,300.299,313.160,715,715,81,879,7.006100
2011, 6,3,2,300.299,313.160,4969,4969,830,102,5.597405
2011, 6,3,2,313.160,329.298,5112,5112,822,122,5.719849
2011, 6,3,1,313.160,329.300,711,711,90,857,6.888989
2011, 6,3,2,329.298,330.900,5292,5292,864,184,6.333830
2011, 6,3,1,329.300,330.900,635,635,47,796,6.280995
2011, 6,3,1,417.922,424.938,1445,1445,117,920,7.345322
2011, 6,3,0,424.938,426.335,7009,7009,934,1042,12.951792
2011, 6,3,1,426.335,436.500,1505,1505,129,826,6.782358
2011, 6,3,2,426.335,436.500,6297,6297,822,212,6.329451
2011, 6,3,3,436.500,440.779,10923,10923,875,40,9.391890
2011, 6,3,1,436.500,440.779,1220,1220,140,876,7.084872
2011, 6,3,2,436.500,440.779,3967,3967,467,140,3.845090
2011, 6,3,1,360.700,374.299,659,659,106,859,6.985977
2011, 6,3,2,374.300,388.763,5381,5381,816,185,6.071281
2011, 6,3,1,374.300,388.763,784,784,99,807,6.593201
2011, 6,3,1,388.763,405.555,2261,2261,141,1030,7.595666
2011, 6,3,2,388.763,405.555,16323,16323,1036,228,7.104351
2011, 6,3,1,405.555,417.922,1632,1632,115,1020,7.600540
2011, 6,3,3,405.555,417.922,11866,11866,372,110,2.332711
2011, 6,3,2,405.555,417.922,5768,5768,688,131,4.764704
2011, 6,3,2,417.922,424.938,5878,5878,819,120,5.581348
2011, 6,3,3,440.779,444.329,10766,10766,875,28,8.985549
2011, 6,3,2,440.779,444.329,3603,3603,456,172,4.223237
2011, 6,3,1,440.779,444.329,1517,1517,107,862,6.789661
2011, 6,4,1,24.220,27.000,10493,4132,126,126,1.850524
2011, 6,4,2,24.220,27.000,10493,4132,126,126,1.850524
2011, 6,4,1,27.000,27.169,10670,4122,128,128,1.899682
2011, 6,4,2,27.000,27.169,10670,4122,128,128,1.899682
2011, 6,4,0,27.169,29.825,16842,9841,217,217,3.210899
2011, 6,4,0,29.825,33.770,11588,11708,173,173,2.523566
2011, 6,4,0,33.770,36.180,11584,11706,172,172,2.522966
2011, 6,4,0,4.100,5.200,9449,9384,171,171,1.689100
2011, 6,4,0,5.200,6.300,9449,9384,171,171,2.418266
2011, 6,4,0,6.300,11.000,9449,9384,146,146,2.418266
2011, 6,4,0,11.000,24.220,9077,8960,147,147,2.364866
2011, 6,4,0,81.995,92.928,29477,22459,313,313,5.058066
2011, 6,4,0,92.928,94.360,29477,22439,313,313,5.057366
2011, 6,4,0,94.360,94.600,29477,22439,313,313,5.057366
2011, 6,4,0,94.600,104.561,28899,22478,308,308,4.619200
2011, 6,4,0,104.561,106.440,28945,22529,307,307,4.627300
2011, 6,4,0,106.440,110.170,29261,22878,304,304,4.683400
2011, 6,4,0,110.170,111.520,29261,22878,304,304,4.683400
2011, 6,4,0,36.180,43.000,11561,11721,167,167,2.526766
2011, 6,4,0,43.000,44.770,12116,12459,152,152,2.729866
2011, 6,4,0,44.770,50.400,12433,12776,155,155,2.825066
2011, 6,4,0,50.400,54.860,16579,17128,196,196,3.503566
2011, 6,4,0,54.860,57.129,17491,18085,206,206,3.653466
2011, 6,4,0,57.129,63.719,17492,18086,207,207,3.653666
2011, 6,4,0,63.719,66.290,20479,20720,241,241,4.141966
2011, 6,4,0,66.290,79.679,29514,22521,313,313,5.064066
2011, 6,4,0,79.679,81.995,29496,22483,313,313,5.061066
2011, 6,4,0,153.000,157.720,41252,32749,430,430,6.341500
2011, 6,4,0,157.720,159.985,47265,39253,500,500,7.459300
2011, 6,4,0,159.985,164.810,47486,39492,503,503,7.500300
2011, 6,4,0,164.810,166.970,47486,39492,503,503,7.500300
2011, 6,4,0,166.970,174.544,47485,39492,502,502,7.500200
2011, 6,4,0,174.544,176.520,47485,39492,502,502,7.500200
2011, 6,4,0,176.520,180.110,47485,39492,502,502,7.500200
2011, 6,4,0,111.520,120.000,29261,22878,304,304,4.683400
2011, 6,4,0,120.000,122.240,29264,22881,304,304,4.684000
2011, 6,4,0,122.240,125.870,29265,22882,305,305,4.684200
2011, 6,4,0,125.870,131.570,29300,22903,305,305,4.688300
2011, 6,4,0,131.570,133.850,29301,22904,305,305,4.688400
2011, 6,4,0,133.850,140.640,29301,22904,305,305,4.688400
2011, 6,4,0,140.640,142.830,37104,29332,386,386,5.767700
2011, 6,4,0,142.830,150.810,41252,32749,430,430,6.341500
2011, 6,4,0,150.810,153.000,41252,32749,430,430,6.341500
2011, 6,4,1,208.033,214.910,23729,19833,250,250,3.757300
2011, 6,4,1,214.910,216.952,9127,7626,94,94,1.445300
2011, 6,4,3,214.910,216.958,9146,7642,95,95,1.448300
2011, 6,4,2,215.001,216.952,8446,7058,87,87,1.337500
2011, 6,4,4,215.001,216.958,8469,7077,87,87,1.341100
2011, 6,4,5,215.103,216.849,8046,6724,83,83,1.274200
2011, 6,4,6,215.194,216.780,7902,6603,82,82,1.251400
2011, 6,4,0,180.110,182.550,47485,39492,502,502,7.500200
2011, 6,4,0,182.550,187.900,47485,39492,502,502,7.500200
2011, 6,4,0,187.900,190.090,47477,39492,502,502,7.496000
2011, 6,4,0,190.090,194.790,47477,39492,502,502,7.495900
2011, 6,4,0,194.790,197.130,47486,39590,502,502,7.509100
2011, 6,4,0,197.130,203.960,47497,39695,504,504,7.523500
2011, 6,4,0,203.960,206.220,47489,39695,504,504,7.520400
2011, 6,4,0,206.220,208.033,47486,39695,504,504,7.519000
2011, 6,4,2,208.033,214.910,23729,19833,250,250,3.757300
2011, 6,4,0,220.217,221.160,3761,3761,283,236,4.029899
2011, 6,4,0,221.160,225.170,3922,3922,337,306,5.015961
2011, 6,4,0,225.170,227.189,3096,3096,244,271,4.381673
2011, 6,4,0,227.189,233.250,3940,3940,329,306,5.028007
2011, 6,4,0,233.250,235.520,2654,2654,236,259,3.961283
2011, 6,4,1,216.952,217.400,23602,19722,245,245,3.737500
2011, 6,4,2,216.958,217.400,23708,19811,247,247,3.754300
2011, 6,4,2,217.400,217.900,24387,20524,262,262,3.879600
2011, 6,4,1,217.400,217.900,24387,20524,262,262,3.879600
2011, 6,4,2,217.900,218.022,24219,20408,260,260,3.856700
2011, 6,4,1,217.900,218.022,24219,20408,260,260,3.856700
2011, 6,4,0,218.022,218.592,3715,3715,268,238,3.906892
2011, 6,4,0,218.592,220.217,2921,2921,232,228,3.560087
2011, 6,4,0,270.760,279.579,3498,3498,315,290,4.950409
2011, 6,4,0,279.579,281.579,2645,2645,242,262,4.300318
2011, 6,4,0,281.579,287.539,3396,3396,315,288,4.956526
2011, 6,4,0,287.539,288.839,3145,3145,297,284,4.851441
2011, 6,4,0,288.839,292.789,3296,3296,314,288,4.963262
2011, 6,4,0,235.520,241.110,3901,3901,325,306,5.008107
2011, 6,4,0,241.110,243.299,2931,2931,212,266,4.128163
2011, 6,4,0,243.300,253.529,3901,3901,325,302,4.957538
2011, 6,4,0,253.529,255.670,2697,2697,232,265,4.007238
2011, 6,4,0,255.670,268.579,3571,3571,325,297,5.041643
2011, 6,4,0,268.579,270.760,2757,2757,228,238,3.809758
2011, 6,4,0,317.500,319.849,2607,2607,297,280,4.788229
2011, 6,4,0,319.850,321.420,2356,2356,242,263,4.309851
2011, 6,4,0,321.420,323.789,3646,3646,342,295,5.148869
2011, 6,4,0,323.789,325.500,2717,2717,274,281,4.698328
2011, 6,4,0,325.500,332.579,3549,3549,342,297,5.171305
2011, 6,4,0,292.789,294.860,2432,2432,244,240,3.941143
2011, 6,4,0,294.860,302.429,3110,3110,315,287,4.946253
2011, 6,4,0,302.429,304.629,2411,2411,264,269,4.482304
2011, 6,4,0,304.629,309.689,3022,3022,314,290,4.980745
2011, 6,4,0,309.689,311.879,2764,2764,252,247,4.112553
2011, 6,4,0,311.879,317.500,2787,2787,315,288,4.961161
2011, 6,4,0,351.289,354.410,1848,1848,260,184,2.975961
2011, 6,4,0,354.410,354.820,3421,3421,386,386,5.639647
2011, 6,4,0,354.820,355.589,3187,3187,326,251,3.220273
2011, 6,4,0,355.589,358.370,2826,2826,321,248,3.037605
2011, 6,4,0,358.370,360.771,3019,3019,455,388,4.762688
2011, 6,4,0,332.579,334.239,2489,2489,247,276,4.483351
2011, 6,4,0,334.239,342.239,3315,3315,340,297,5.155629
2011, 6,4,0,342.239,343.510,2241,2241,288,280,4.770049
2011, 6,4,0,346.728,348.900,2317,2317,328,525,8.015177
2011, 6,4,0,348.900,349.988,2313,2313,331,311,5.148850
2011, 6,4,0,349.988,351.289,2388,2388,342,323,5.222840
2011, 6,4,1,365.500,368.559,3154,3154,108,163,1.735733
2011, 6,4,0,368.559,370.029,6865,6865,319,297,3.642702
2011, 6,4,0,370.029,371.450,6327,6327,293,287,3.450312
2011, 6,4,0,371.450,376.560,7020,7020,320,299,3.673333
2011, 6,4,0,376.560,378.279,6149,6149,272,271,3.257003
2011, 6,4,1,360.771,362.200,1432,1432,235,143,2.287597
2011, 6,4,2,360.771,362.400,1444,1444,132,123,1.311685
2011, 6,4,1,362.200,362.449,1565,1565,204,54,1.534059
2011, 6,4,2,362.400,364.429,1511,1511,143,134,1.523388
2011, 6,4,1,362.449,364.600,751,751,66,55,0.973995
2011, 6,4,2,364.429,368.559,1641,1641,157,136,1.645270
2011, 6,4,1,364.600,365.500,571,571,26,130,1.329818
2011, 6,4,0,412.660,413.570,5265,5265,269,301,3.366178
2011, 6,4,0,413.570,422.760,6042,6042,298,298,3.588013
2011, 6,4,0,422.760,424.432,5415,5415,270,247,3.061384
2011, 6,4,0,424.432,432.260,6010,6010,300,295,3.552493
2011, 6,4,0,432.260,434.295,5231,5231,259,265,3.127853
2011, 6,4,0,378.279,385.689,6960,6960,323,299,3.673932
2011, 6,4,0,385.689,386.889,6837,6837,301,284,3.537254
2011, 6,4,0,386.889,388.527,6396,6396,268,236,2.920215
2011, 6,4,0,388.527,399.870,6804,6804,302,289,3.614405
2011, 6,4,0,399.870,401.560,6233,6233,258,252,3.147610
2011, 6,4,0,401.560,410.629,6780,6780,302,280,3.502467
2011, 6,4,0,410.629,412.660,4218,4218,217,249,2.876107
2011, 6,4,0,461.167,468.610,4906,4906,294,301,3.548553
2011, 6,4,0,468.610,470.393,4413,4413,255,251,2.988885
2011, 6,4,0,470.393,476.950,4829,4829,294,316,3.610780
2011, 6,4,0,476.950,478.814,4352,4352,247,261,3.027765
2011, 6,4,0,478.814,486.179,4850,4850,300,312,3.629581
2011, 6,4,0,434.295,441.689,5711,5711,297,294,3.511909
2011, 6,4,0,441.689,443.032,4904,4904,251,260,3.014724
2011, 6,4,0,443.032,449.754,5491,5491,298,300,3.565326
2011, 6,4,1,449.754,451.060,380,380,56,93,0.250262
2011, 6,4,2,449.754,451.060,4826,4826,247,238,3.334772
2011, 6,4,0,451.060,459.429,5154,5154,303,306,3.561412
2011, 6,4,0,459.429,461.167,4314,4314,249,283,3.182254
2011, 6,4,0,509.620,511.329,4576,4576,267,270,3.289962
2011, 6,4,0,511.329,516.310,4719,4719,300,291,3.599012
2011, 6,4,0,516.310,517.070,3944,3944,246,0,1.128926
2011, 6,4,0,486.179,487.985,4688,4688,280,267,3.338334
2011, 6,4,0,487.985,493.639,5082,5082,311,295,3.612617
2011, 6,4,0,493.639,495.240,4635,4635,257,263,3.106441
2011, 6,4,0,495.240,501.220,4932,4932,300,289,3.576270
2011, 6,4,0,501.220,502.917,4469,4469,262,273,3.300433
2011, 6,4,0,502.917,509.620,4932,4932,299,288,3.577395
2011, 7,1,0,3.900,12.420,220,293,11,11,0.039400
2011, 7,1,0,12.420,22.870,220,293,11,11,0.039300
2011, 7,1,0,22.870,28.940,480,553,21,21,0.087100
2011, 7,1,0,28.940,31.952,437,534,19,19,0.082900
2011, 7,1,0,31.952,40.667,142,239,8,8,0.029300
2011, 7,1,0,40.980,42.980,26712,28073,331,331,4.905300
2011, 7,1,0,42.980,51.876,26712,28073,331,331,4.905300
2011, 7,1,0,0.871,3.900,220,293,11,11,0.039400
2011, 7,1,0,100.146,111.417,26900,28189,330,330,4.917800
2011, 7,1,0,111.417,113.227,26820,28101,326,326,4.904200
2011, 7,1,0,113.227,124.328,26821,28101,326,326,4.904300
2011, 7,1,0,124.328,126.656,27235,28166,330,330,4.951400
2011, 7,1,0,126.656,136.191,27235,28166,330,330,4.951400
2011, 7,1,0,136.191,137.977,27235,28108,329,329,4.943500
2011, 7,1,0,137.977,149.042,27235,28081,329,329,4.939800
2011, 7,1,0,51.876,53.300,26709,28074,331,331,4.905200
2011, 7,1,0,53.300,59.452,26706,28076,331,331,4.905400
2011, 7,1,0,59.452,61.344,26828,28215,332,332,4.919600
2011, 7,1,0,61.344,72.788,26879,28273,333,333,4.925500
2011, 7,1,0,72.788,74.774,26876,28273,333,333,4.925400
2011, 7,1,0,74.774,85.484,26876,28274,333,333,4.925400
2011, 7,1,0,85.484,87.484,26925,28276,333,333,4.927800
2011, 7,1,0,87.484,98.152,26965,28271,334,334,4.929400
2011, 7,1,0,98.152,100.146,26968,28263,334,334,4.929300
2011, 7,1,0,200.821,210.805,27317,28067,329,329,4.947400
2011, 7,1,0,210.805,212.848,27315,28067,328,328,4.947200
2011, 7,1,0,212.848,226.060,27315,28067,328,328,4.947100
2011, 7,2,2,0.799,4.620,1729,1729,173,281,3.292306
2011, 7,2,1,0.799,4.620,1674,1674,156,69,1.502789
2011, 7,2,0,4.620,5.808,1839,1839,329,354,4.846221
2011, 7,2,1,5.808,14.078,1513,1513,243,302,3.877440
2011, 7,1,0,149.042,150.938,27236,28081,329,329,4.939900
2011, 7,1,0,150.938,160.658,27237,28081,329,329,4.940000
2011, 7,1,0,160.658,162.550,27215,28074,328,328,4.938800
2011, 7,1,0,162.550,176.178,27188,28067,328,328,4.937400
2011, 7,1,0,176.178,178.191,27188,28067,328,328,4.937400
2011, 7,1,0,178.191,185.745,27188,28067,328,328,4.937400
2011, 7,1,0,185.745,187.703,27188,28067,328,328,4.937400
2011, 7,1,0,187.703,198.924,27188,28067,328,328,4.937400
2011, 7,1,0,198.924,200.821,27271,28067,328,328,4.943800
2011, 7,2,0,52.327,54.909,1259,1259,293,296,3.921136
2011, 7,2,0,54.909,60.218,1421,1421,347,338,4.673666
2011, 7,2,0,60.218,61.962,1435,1435,292,294,4.008705
2011, 7,2,0,61.962,73.362,1550,1550,337,339,4.649108
2011, 7,2,2,5.808,14.078,1347,1347,94,53,0.999270
2011, 7,2,0,14.078,21.585,2031,2031,340,358,4.910369
2011, 7,2,0,21.585,22.756,2211,2211,276,290,3.880318
2011, 7,2,0,22.756,29.700,2519,2519,273,286,3.877637
2011, 7,2,0,29.700,37.956,2107,2107,337,351,4.887254
2011, 7,2,0,37.956,39.953,2156,2156,284,290,4.060796
2011, 7,2,0,39.953,52.327,2099,2099,338,353,4.889109
2011, 7,2,2,104.581,120.604,1354,1354,147,112,1.826180
2011, 7,2,2,120.604,121.089,377,377,62,64,0.897549
2011, 7,2,1,120.604,124.500,2352,2352,257,279,3.651820
2011, 7,2,2,121.089,124.773,600,600,69,74,0.968892
2011, 7,2,0,124.773,132.555,2043,2043,322,336,4.578893
2011, 7,2,0,132.555,135.574,2569,2569,255,286,3.747283
2011, 7,2,0,73.362,75.223,1728,1728,294,289,4.013542
2011, 7,2,0,75.223,86.503,2159,2159,323,338,4.635064
2011, 7,2,0,86.503,89.111,2118,2118,265,308,4.030870
2011, 7,2,0,89.111,97.421,2256,2256,322,338,4.644475
2011, 7,2,0,97.421,99.286,2021,2021,275,296,3.989704
2011, 7,2,0,99.286,104.581,1821,1821,320,339,4.600395
2011, 7,2,1,104.581,120.604,1502,1502,207,232,2.838177
2011, 7,2,0,172.047,173.766,2859,2859,259,261,3.544424
2011, 7,2,0,173.766,178.773,3001,3001,314,318,4.475868
2011, 7,2,0,178.773,180.483,2849,2849,283,283,3.972226
2011, 7,2,0,180.483,191.757,3159,3159,314,315,4.461002
2011, 7,2,0,135.574,145.500,2475,2475,315,340,4.586560
2011, 7,2,0,145.500,147.960,3147,3147,265,268,3.758899
2011, 7,2,0,147.960,158.939,2826,2826,318,321,4.488375
2011, 7,2,0,158.939,159.299,2519,2519,255,277,3.724702
2011, 7,2,0,159.299,160.665,2642,2642,254,275,3.708030
2011, 7,2,0,160.665,172.047,3089,3089,316,317,4.480233
2011, 7,2,0,229.371,237.805,3327,3327,325,332,4.597069
2011, 7,2,0,237.805,239.854,2516,2516,259,295,3.873622
2011, 7,2,0,239.854,251.411,3480,3480,327,332,4.601319
2011, 7,2,0,251.411,253.186,3260,3260,253,294,3.812421
2011, 7,2,0,191.757,194.386,2926,2926,276,255,3.680629
2011, 7,2,0,194.386,205.338,3213,3213,314,317,4.463764
2011, 7,2,0,205.338,207.166,2843,2843,270,264,3.719172
2011, 7,2,0,207.166,220.855,3213,3213,316,315,4.482495
2011, 7,2,0,220.855,222.616,3086,3086,261,276,3.812919
2011, 7,2,0,222.616,226.666,3299,3299,329,323,4.554337
2011, 7,2,0,226.666,229.371,3,3,1,0,0.000544
2011, 7,2,0,287.973,289.709,3979,3979,243,270,3.581186
2011, 7,2,0,289.709,302.303,4381,4381,331,332,4.644392
2011, 7,2,0,302.303,304.934,3618,3618,243,276,3.614332
2011, 7,2,0,304.934,316.286,4557,4557,330,334,4.669099
2011, 7,2,0,316.286,318.383,3791,3791,253,292,3.871936
2011, 7,2,0,253.186,262.628,3783,3783,327,333,4.605205
2011, 7,2,0,262.628,264.401,3209,3209,268,272,3.769476
2011, 7,2,0,264.401,275.827,4138,4138,327,331,4.575840
2011, 7,2,1,275.827,277.268,3953,3953,246,227,3.090517
2011, 7,2,2,275.827,277.268,1105,1105,19,33,0.464120
2011, 7,2,0,277.268,278.175,3969,3969,264,259,3.505187
2011, 7,2,0,278.175,287.973,4241,4241,329,334,4.667815
2011, 7,2,0,354.346,359.249,4806,4806,331,333,4.667759
2011, 7,2,0,359.249,360.860,4162,4162,284,281,3.930588
2011, 7,2,0,360.860,374.262,5045,5045,328,332,4.648621
2011, 7,2,0,374.262,376.061,4284,4284,256,268,3.607673
2011, 7,2,0,318.383,329.059,4652,4652,329,335,4.661303
2011, 7,2,0,329.059,330.776,3889,3889,258,281,3.719312
2011, 7,2,0,330.776,341.732,4721,4721,331,335,4.673764
2011, 7,2,0,341.732,343.501,4566,4566,271,273,3.820435
2011, 7,2,0,343.501,352.110,4657,4657,331,335,4.679639
2011, 7,2,0,352.110,354.346,3746,3746,281,261,3.629056
2011, 7,2,0,408.667,416.595,4781,4781,334,340,4.706113
2011, 7,2,0,416.595,418.680,3926,3926,283,220,3.200034
2011, 7,2,0,418.680,427.345,4402,4402,331,340,4.686451
2011, 7,2,0,427.345,429.248,2235,2235,189,290,3.308315
2011, 7,2,0,429.248,431.907,764,764,60,150,1.275120
2011, 7,2,0,376.061,386.655,4779,4779,329,332,4.651902
2011, 7,2,0,386.655,388.241,3951,3951,271,300,4.054079
2011, 7,2,0,388.241,398.049,4528,4528,332,339,4.676988
2011, 7,2,0,398.049,400.154,4120,4120,278,256,3.534533
2011, 7,2,0,400.154,407.997,4798,4798,334,339,4.703382
2011, 7,2,0,407.997,408.667,4747,4747,285,302,4.170118
2011, 7,2,1,431.907,434.000,3442,3442,283,148,2.685282
2011, 7,2,2,431.907,434.000,1435,1435,77,220,2.015236
2011, 7,3,2,4.600,5.800,808,808,128,10,0.359134
2011, 7,3,2,14.400,15.100,4541,4541,412,59,2.256985
2011, 7,3,1,14.400,15.100,1035,1035,125,493,2.226290
2011, 7,3,1,15.100,15.500,1279,1279,196,532,3.200384
2011, 7,3,2,15.100,17.599,4530,4530,330,67,2.142320
2011, 7,3,1,15.500,17.299,2849,2849,111,493,2.916910
2011, 7,3,1,17.299,17.599,1307,1307,229,394,2.688121
2011, 7,3,1,17.599,18.700,471,471,54,462,2.469375
2011, 7,3,1,4.600,5.800,1160,1160,60,15,0.274834
2011, 7,3,2,5.800,6.100,1035,1035,134,10,0.378957
2011, 7,3,1,5.800,6.100,1169,1169,40,12,0.235665
2011, 7,3,1,6.100,7.300,364,364,69,353,1.484768
2011, 7,3,2,6.100,7.300,1409,1409,366,80,1.495722
2011, 7,3,1,7.300,13.201,316,316,91,421,1.729239
2011, 7,3,2,7.300,13.201,2469,2469,423,40,1.623419
2011, 7,3,2,13.201,14.399,2119,2119,420,49,1.748359
2011, 7,3,1,13.201,14.399,1372,1372,180,473,2.164088
2011, 7,3,2,48.270,49.599,6570,6570,583,88,3.919698
2011, 7,3,1,48.270,57.199,931,931,132,644,4.569823
2011, 7,3,2,49.600,57.200,6830,6830,708,109,4.979469
2011, 7,3,2,57.200,70.800,7198,7198,742,68,4.787675
2011, 7,3,1,57.200,70.800,782,782,95,662,4.682366
2011, 7,3,2,17.599,29.299,5755,5755,614,44,3.380076
2011, 7,3,1,18.700,29.299,323,323,41,543,2.958266
2011, 7,3,2,29.300,36.000,5743,5743,585,48,3.253002
2011, 7,3,1,29.300,46.000,1051,1051,114,523,3.286860
2011, 7,3,2,36.000,41.500,9151,9151,663,136,4.198200
2011, 7,3,2,41.500,46.000,8958,8958,642,96,3.884925
2011, 7,3,1,46.000,48.270,1710,1710,187,473,3.411524
2011, 7,3,2,46.000,48.270,5020,5020,313,46,2.043434
2011, 7,3,1,95.800,109.899,707,707,70,725,4.979187
2011, 7,3,2,109.900,119.550,10973,10973,831,52,5.232066
2011, 7,3,1,109.900,119.550,203,203,41,722,4.808826
2011, 7,3,1,119.550,129.100,605,605,70,663,4.622345
2011, 7,3,2,119.550,129.100,10578,10578,798,113,5.398570
2011, 7,3,2,129.100,131.978,11037,11037,763,61,4.900778
2011, 7,3,1,129.100,131.978,605,605,107,716,5.128747
2011, 7,3,2,70.800,84.399,7878,7878,793,40,4.855946
2011, 7,3,1,70.800,84.399,420,420,45,692,4.610022
2011, 7,3,1,84.400,89.800,1244,1244,98,691,4.947182
2011, 7,3,2,84.400,89.800,7164,7164,739,44,4.550581
2011, 7,3,1,89.800,91.499,1369,1369,99,691,4.960739
